vOTU	genome_length	genes	checkv_quality	miuvig_quality	completeness	completeness_method	cluster_contigs	cluster_proviruses	cluster_not_proviruses	n_samples	prevalence	mean_prevalent_abundance	mean_prevalent_rel_abund	Class	Order	Family	Subfamily	Genus	BaltimoreGroup	Host	annotated_genes	fraction_annotated
vOTU13670	51025	73	Complete	High-quality	100	Provirus (high-confidence)	7	4	3	7	0.00967117988394584	1.156253366834954	0.00521939925778271	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	52	0.7123287671232876
vOTU17815	41127	58	Complete	High-quality	100	Provirus (medium-confidence)	30	11	19	30	0.06479690522243714	0.3987824781297775	0.00197607903925172	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Roseburia	43	0.7413793103448276
vOTU13209	54600	65	Medium-quality	Genome-fragment	66.91	AAI-based (high-confidence)	6	4	2	6	0.01257253384912959	0.44954655362855783	0.00223939944205616	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Erysipelothrix	43	0.6615384615384615
vOTU12282	39921	53	High-quality	High-quality	96.2	AAI-based (high-confidence)	9	4	5	9	0.01547388781431334	0.3903473456868182	0.00184363264252612	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.37735849056603776
vOTU00238	59839	90	Complete	High-quality	100	Provirus (high-confidence)	8	3	5	8	0.01063829787234042	0.6009084651406074	0.0029348249598598	Caudoviricetes	n.a.	Unclassified	Unclassified	Oengusvirus	Group I	Faecalibacterium	78	0.8666666666666667
vOTU06442	28684	47	Medium-quality	Genome-fragment	53.7	AAI-based (high-confidence)	6	4	2	6	0.03191489361702127	0.7927400198116994	0.00359738359115898	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	18	0.3829787234042553
vOTU15033	35432	44	Medium-quality	Genome-fragment	83.81	AAI-based (high-confidence)	10	1	9	10	0.01740812379110251	0.7794873263141052	0.00370845569164338	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.6590909090909091
vOTU00693	36876	61	Complete	High-quality	100	Provirus (medium-confidence)	11	6	5	11	0.01063829787234042	0.48994048175916394	0.00222563900559068	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.4918032786885246
vOTU01317	42320	50	Complete	High-quality	100	Provirus (medium-confidence)	15	15	0	15	0.0299806576402321	1.1397395766899328	0.00575899749844424	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	22	0.44
vOTU14013	44371	35	Medium-quality	Genome-fragment	82.12	HMM-based (lower-bound)	13	1	12	13	0.2263056092843327	0.5918567331177825	0.00289386592190194	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.5714285714285714
vOTU18192	38302	53	Complete	High-quality	100	Provirus (high-confidence)	8	4	4	8	0.00967117988394584	0.7129717203979075	0.00344513835989775	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Enterococcus	30	0.5660377358490566
vOTU17964	115034	178	High-quality	High-quality	100	AAI-based (high-confidence)	56	23	33	55	0.00386847195357833	0.37737129374353245	0.00179524211494925	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	84	0.47191011235955055
vOTU06382	64931	64	High-quality	High-quality	100	AAI-based (medium-confidence)	38	14	24	38	0.06673114119922631	1.227329985060056	0.00544020986059897	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.390625
vOTU10262	34766	25	Medium-quality	Genome-fragment	79.89	AAI-based (high-confidence)	7	0	7	7	0.4052224371373307	1.6925877441254522	0.00812353173330676	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	17	0.68
vOTU00192	57504	87	High-quality	High-quality	100	AAI-based (high-confidence)	13	7	6	13	0.03965183752417794	0.4476754705236052	0.00207368963091358	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	57	0.6551724137931034
vOTU03533	31091	60	Medium-quality	Genome-fragment	53.42	AAI-based (high-confidence)	10	8	2	10	0.01353965183752417	0.9126959413846408	0.00399180482348383	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	19	0.31666666666666665
vOTU17137	6092	8	High-quality	High-quality	100	HMM-based (lower-bound)	8	1	7	8	0.00676982591876208	0.4922411345584434	0.00220127019789131	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	2	0.25
vOTU07218	35401	43	High-quality	High-quality	100	AAI-based (high-confidence)	25	20	5	25	0.03094777562862669	1.8975893232033585	0.00812312151507205	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.23255813953488372
vOTU01326	28259	42	Medium-quality	Genome-fragment	87.74	AAI-based (high-confidence)	20	2	18	20	0.0735009671179884	0.6863585639301595	0.0030455721735848	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.47619047619047616
vOTU16125	46405	66	Complete	High-quality	100	Provirus (high-confidence)	9	7	2	9	0.0058027079303675	0.595245534976473	0.00325384583149161	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	42	0.6363636363636364
vOTU06030	59813	62	High-quality	High-quality	100	AAI-based (high-confidence)	7	7	0	7	0.00676982591876208	1.375358603176931	0.00699259754970527	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	43	0.6935483870967742
vOTU08612	53650	80	High-quality	High-quality	100	AAI-based (high-confidence)	6	0	6	6	9.67117988394584e-4	0.5478277318119446	0.00209338228427177	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	31	0.3875
vOTU01475	35550	39	Medium-quality	Genome-fragment	89.46	AAI-based (high-confidence)	9	4	5	9	0.00676982591876208	0.5953389638932131	0.00333792420306366	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	17	0.4358974358974359
vOTU17445	45309	42	High-quality	High-quality	100	AAI-based (medium-confidence)	55	4	51	55	0.4661508704061896	0.6240001978255995	0.0029778953848219	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.717948717948718
vOTU18390	47242	65	Complete	High-quality	100	Provirus (high-confidence)	12	6	6	12	0.09090909090909093	0.5076320224584328	0.00221477137081211	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	37	0.5692307692307692
vOTU03611	97801	176	High-quality	High-quality	94.09	AAI-based (high-confidence)	6	4	2	4	0.02901353965183752	0.1857979475959168	8.50589980068698e-4	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	77	0.4375
vOTU06416	36060	58	Complete	High-quality	100	DTR (high-confidence)	7	0	7	7	0.00870406189555125	1.937568675752843	0.00821518558226436	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	14	0.2413793103448276
vOTU18056	51684	65	High-quality	High-quality	100	AAI-based (high-confidence)	90	44	46	89	0.11798839458413926	1.6188088094997617	0.00796162442229094	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	32	0.49230769230769234
vOTU06695	32294	56	High-quality	High-quality	100	AAI-based (high-confidence)	41	4	37	41	0.13152804642166344	0.7197448844766893	0.00341703739125503	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	21	0.375
vOTU08948	69751	78	High-quality	High-quality	99.72	AAI-based (high-confidence)	6	0	6	6	0.00290135396518375	1.101558660309132	0.00487655868473817	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.1153846153846154
vOTU14179	58448	66	High-quality	High-quality	96.6	AAI-based (high-confidence)	24	1	23	24	0.03965183752417794	1.1921347080361386	0.00544017875164023	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	26	0.3939393939393939
vOTU17604	60218	43	High-quality	High-quality	100	AAI-based (high-confidence)	26	25	1	26	9.67117988394584e-4	2.174206674617481	0.00715010850723745	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.627906976744186
vOTU01369	45686	62	High-quality	High-quality	100	AAI-based (high-confidence)	7	0	7	7	0.01547388781431334	0.5202056254737705	0.00210072697809199	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.46774193548387094
vOTU17533	28588	31	High-quality	High-quality	100	AAI-based (high-confidence)	25	0	25	25	0.06382978723404255	0.38837641938447376	0.001817660161927	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.3548387096774194
vOTU08410	35301	39	Medium-quality	Genome-fragment	86.44	AAI-based (high-confidence)	8	8	0	8	0.09961315280464215	1.023252365771858	0.00488473170065305	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.5128205128205128
vOTU12246	3877	7	Medium-quality	Genome-fragment	88.96	AAI-based (medium-confidence)	6	0	6	6	0.01160541586073501	0.6227099520560526	0.00334660496557646	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	4	0.5714285714285714
vOTU14865	33460	46	Medium-quality	Genome-fragment	80.76	AAI-based (high-confidence)	8	6	2	8	0.00870406189555125	0.4337400897558304	0.0021951166940796	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	28	0.6086956521739131
vOTU11101	23679	26	Medium-quality	Genome-fragment	82.54	AAI-based (high-confidence)	7	0	7	7	0.0725338491295938	0.652011794676405	0.00314810229388522	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	17	0.6538461538461539
vOTU00260	59196	88	Complete	High-quality	100	Provirus (high-confidence)	6	5	1	6	0.00967117988394584	0.6859273409696791	0.00283446913167818	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	51	0.5795454545454546
vOTU00259	40556	53	Complete	High-quality	100	Provirus (high-confidence)	11	1	10	11	0.02804642166344294	0.41570527923239253	0.00178702696004773	Caudoviricetes	n.a.	Unclassified	Unclassified	Mushuvirus	Group I	Faecalibacterium	48	0.9056603773584906
vOTU17968	59504	83	Complete	High-quality	100	Provirus (high-confidence)	9	6	3	9	0.02514506769825918	0.30513639115533575	0.00145675724927952	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	38	0.4578313253012048
vOTU05009	85052	112	High-quality	High-quality	97.27	AAI-based (high-confidence)	9	0	9	9	0.0058027079303675	5.432566718706719	0.02992142013873364	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.26785714285714285
vOTU05445	47070	66	High-quality	High-quality	100	AAI-based (high-confidence)	8	0	8	8	0.0058027079303675	1.0901958770710316	0.0055269682034634	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.4545454545454546
vOTU06641	46004	55	High-quality	High-quality	100	AAI-based (high-confidence)	6	0	6	6	0.00870406189555125	0.987473824893292	0.0040848554310783	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	17	0.3090909090909091
vOTU04949	22133	26	Medium-quality	Genome-fragment	77.15	AAI-based (high-confidence)	22	1	21	22	0.09381044487427466	0.6715048411286859	0.00320715119592613	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	19	0.7307692307692307
vOTU05075	44525	60	Medium-quality	Genome-fragment	74.32	AAI-based (high-confidence)	7	3	4	7	0.00967117988394584	1.2250307907034292	0.00537997558044706	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	32	0.5333333333333333
vOTU08003	37885	49	Medium-quality	Genome-fragment	78.9	HMM-based (lower-bound)	10	7	3	10	0.02611218568665377	1.8683025420169648	0.00826992250128856	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	7	0.14285714285714285
vOTU02093	96398	133	Complete	High-quality	100	Provirus (high-confidence)	9	3	6	9	9.67117988394584e-4	0.6533013715169478	0.00273853946670575	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	72	0.5413533834586466
vOTU12806	69305	98	High-quality	High-quality	100	AAI-based (high-confidence)	35	5	30	35	0.03288201160541586	1.2893553998507703	0.00624401578467752	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	35	0.35714285714285715
vOTU06808	54440	56	High-quality	High-quality	100	AAI-based (medium-confidence)	9	4	5	9	0.01063829787234042	4.5009057762168965	0.01938322068422198	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.5
vOTU00413	40043	57	High-quality	High-quality	100	AAI-based (high-confidence)	67	23	44	67	0.07446808510638298	0.5515616635952533	0.0026617981723379	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	26	0.45614035087719296
vOTU00014	89209	77	High-quality	High-quality	100	HMM-based (lower-bound)	41	0	41	41	0.7350096711798839	0.8220683908141287	0.00379661518864306	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Acinetobacter	57	0.7402597402597403
vOTU06270	42932	60	High-quality	High-quality	99.82	AAI-based (high-confidence)	6	0	6	6	0.01063829787234042	0.6869407349842755	0.00310257731444009	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.55
vOTU10886	36669	28	Medium-quality	Genome-fragment	88.09	AAI-based (medium-confidence)	23	15	8	23	0.07059961315280464	0.6089358291246746	0.00263149343706892	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.4642857142857143
vOTU06578	9709	16	Medium-quality	Genome-fragment	64.21	AAI-based (high-confidence)	12	1	11	12	0.04158607350096711	0.3536237148044523	0.00175683662110228	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	6	0.375
vOTU17302	46033	70	High-quality	High-quality	100	AAI-based (high-confidence)	6	0	6	6	0.03965183752417794	0.7938187400628327	0.00368635415637991	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	45	0.6428571428571429
vOTU10713	47934	52	High-quality	High-quality	95.36	AAI-based (high-confidence)	28	3	25	28	0.195357833655706	1.0049041141606752	0.00479270766646066	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	33	0.6346153846153846
vOTU00191	74964	103	High-quality	High-quality	96.55	AAI-based (high-confidence)	6	0	6	6	0.03868471953578337	0.6668094949211073	0.00267999285961365	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Unspecified	26	0.2524271844660194
vOTU11362	38244	40	High-quality	High-quality	90.1	AAI-based (high-confidence)	28	1	27	28	0.10154738878143134	0.5119423116836891	0.00243115843713252	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	19	0.475
vOTU18297	49973	66	High-quality	High-quality	100	AAI-based (high-confidence)	47	18	29	46	0.15570599613152805	1.131872123217092	0.00503091100649271	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.5151515151515151
vOTU06362	17298	19	High-quality	High-quality	100	AAI-based (high-confidence)	16	2	14	16	0.03384912959381044	0.3891245663520006	0.00189072935602215	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	6	0.3157894736842105
vOTU17295	48097	56	Complete	High-quality	100	Provirus (high-confidence)	9	9	0	9	0.02804642166344294	0.5875865364805618	0.0027133033704068	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Erysipelothrix	32	0.5714285714285714
vOTU00088	39048	52	Complete	High-quality	100	Provirus (high-confidence)	55	17	38	54	0.08897485493230174	0.6034648941439033	0.00300626576648497	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.5576923076923077
vOTU15458	13067	14	Medium-quality	Genome-fragment	84.7	AAI-based (medium-confidence)	8	0	8	8	0.02224371373307543	0.24307768104344135	0.00117885617229793	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	6	0.42857142857142855
vOTU06523	36307	48	High-quality	High-quality	100	AAI-based (high-confidence)	50	43	7	50	0.03384912959381044	1.8036038376529688	0.00816993803335461	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.5833333333333334
vOTU16572	55561	89	High-quality	High-quality	100	AAI-based (high-confidence)	7	3	4	7	9.67117988394584e-4	0.9392371893600754	0.007031230721217	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Butyrivibrio	38	0.42696629213483145
vOTU06344	45421	16	High-quality	High-quality	100	AAI-based (high-confidence)	29	27	2	29	0.27176015473887816	0.711345641958857	0.00322174346050209	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	6	0.375
vOTU10861	51426	74	Complete	High-quality	100	Provirus (high-confidence)	26	7	19	26	0.03578336557059961	0.7699457859161729	0.00365774373323051	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	52	0.7027027027027027
vOTU07958	17377	22	High-quality	High-quality	92.98	AAI-based (medium-confidence)	43	0	43	43	0.04738878143133462	2.8755428906092355	0.01253863956881732	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Clostridium	10	0.4545454545454546
vOTU00079	16277	26	High-quality	High-quality	100	AAI-based (high-confidence)	26	9	17	25	0.03771760154738878	0.3463757996369298	0.00151639979697893	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	6	0.2307692307692308
vOTU00386	38833	51	Complete	High-quality	100	Provirus (high-confidence)	59	21	38	59	0.12572533849129594	0.5834439919841147	0.00280746593443385	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.5490196078431373
vOTU00612	36335	62	Complete	High-quality	100	DTR (high-confidence)	6	0	6	6	0.00676982591876208	2.082624784546509	0.01042723172645096	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	16	0.25806451612903225
vOTU00822	67117	87	Complete	High-quality	100	Provirus (high-confidence)	25	19	6	25	0.03965183752417794	0.6641617117464038	0.00331211390425873	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.39080459770114945
vOTU02143	104441	175	Complete	High-quality	100	Provirus (high-confidence)	8	7	1	8	0.01547388781431334	0.5200559820578263	0.00245990387834242	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	81	0.46285714285714286
vOTU05751	106602	134	Complete	High-quality	100	ITR (high-confidence)	12	0	12	12	0.02127659574468085	1.2311376302450814	0.00656301610163134	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	47	0.35074626865671643
vOTU04908	40661	52	Medium-quality	Genome-fragment	89.85	AAI-based (high-confidence)	7	2	5	7	0.01547388781431334	0.412139402907744	0.00216186557757617	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridium	38	0.7307692307692307
vOTU04348	40802	66	High-quality	High-quality	96.5	AAI-based (high-confidence)	6	4	2	6	0.01160541586073501	0.35625508498362746	0.00146666756214755	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	26	0.3939393939393939
vOTU15094	26223	40	Medium-quality	Genome-fragment	52.9	AAI-based (high-confidence)	13	6	7	13	0.04352030947775628	0.5204451489906186	0.00245403439423117	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	33	0.825
vOTU18258	37353	48	High-quality	High-quality	100	AAI-based (high-confidence)	8	6	2	8	0.00676982591876208	3.8314678627955256	0.01656523688407617	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Akkermansia	16	0.3333333333333333
vOTU09493	102646	117	Medium-quality	Genome-fragment	78	HMM-based (lower-bound)	7	6	1	7	0.16247582205029013	1.0555974065108638	0.00470730735591791	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	60	0.5128205128205128
vOTU12589	37093	50	Complete	High-quality	100	Provirus (medium-confidence)	15	10	5	15	0.00676982591876208	0.8863016263061834	0.00420984425792195	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	37	0.74
vOTU18442	28390	36	Complete	High-quality	100	Provirus (high-confidence)	22	12	10	22	0.01934235976789168	0.39030986346598656	0.00202554537705024	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.3611111111111111
vOTU10744	79299	116	High-quality	High-quality	100	AAI-based (high-confidence)	27	0	27	27	0.01160541586073501	1.8916025039709643	0.01023096667738292	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Unspecified	30	0.25862068965517243
vOTU16631	27608	41	Complete	High-quality	100	Provirus (medium-confidence)	6	3	3	6	0.00193423597678916	0.5246468332354359	0.00296558309611259	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	17	0.4146341463414634
vOTU17764	40896	53	High-quality	High-quality	100	AAI-based (high-confidence)	8	0	8	8	0.01160541586073501	9.304224072216115	0.03733503354287004	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.18867924528301888
vOTU04060	22440	37	Medium-quality	Genome-fragment	64.13	AAI-based (high-confidence)	6	1	5	6	0.0299806576402321	0.5775217902997302	0.00293413049407405	Caudoviricetes	n.a.	Unclassified	Unclassified	Arawnvirus	Group I	Butyrivibrio	22	0.5945945945945946
vOTU15336	85988	109	High-quality	High-quality	99.08	AAI-based (high-confidence)	9	0	9	9	0.00773694390715667	3.852203917678984	0.01972537505773164	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.26605504587155965
vOTU03024	131053	142	Medium-quality	Genome-fragment	74.85	AAI-based (high-confidence)	7	0	7	7	0.01353965183752417	1.895176045392924	0.00802376371260207	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	52	0.3661971830985915
vOTU13195	130394	140	High-quality	High-quality	100	AAI-based (high-confidence)	24	12	12	24	0.01450676982591876	1.222570237409994	0.00589301660978688	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	65	0.4642857142857143
vOTU01610	37601	52	High-quality	High-quality	100	AAI-based (high-confidence)	8	1	7	8	0.00870406189555125	0.28309006708937456	0.00138470318192623	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridium	33	0.6346153846153846
vOTU14888	46812	70	High-quality	High-quality	100	AAI-based (high-confidence)	21	1	20	21	0.0367504835589942	0.3984333953057478	0.00183102290696317	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	41	0.5857142857142857
vOTU13236	38616	51	Complete	High-quality	100	Provirus (medium-confidence)	19	7	12	18	0.02611218568665377	1.163134100476006	0.00611546136518355	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.17647058823529413
vOTU00296	63126	100	Complete	High-quality	100	Provirus (high-confidence)	7	4	3	7	0.0241779497098646	0.38016468708540535	0.00179768503924696	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	45	0.45
vOTU18112	30199	36	Complete	High-quality	100	Provirus (high-confidence)	9	6	3	9	0.01934235976789168	1.1279050156238886	0.00562928395182921	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	14	0.3888888888888889
vOTU18250	51629	75	Complete	High-quality	100	Provirus (medium-confidence)	22	15	7	22	0.0551257253384913	0.5982750139280794	0.00277388818635015	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacillus	48	0.64
vOTU00488	44514	53	High-quality	High-quality	92.51	AAI-based (high-confidence)	8	0	8	8	0.00773694390715667	0.8789157924154218	0.00419661475955146	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.4339622641509434
vOTU00018	51530	65	Complete	High-quality	100	Provirus (medium-confidence)	210	96	114	210	0.3056092843326886	2.0966207422390037	0.0095309276268414	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.3692307692307693
vOTU01596	32521	41	Complete	High-quality	100	Provirus (high-confidence)	8	8	0	8	0.01644100580270793	1.1640818856455828	0.00626239778508524	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.5853658536585366
vOTU17191	35611	61	High-quality	High-quality	100	AAI-based (high-confidence)	22	7	15	22	0.01160541586073501	0.6802766165545561	0.00341585843623716	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.3770491803278688
vOTU01870	3745	5	Medium-quality	Genome-fragment	58.17	AAI-based (medium-confidence)	6	0	6	6	0.00483558994197292	0.3409332890768209	0.00193724289593172	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	2	0.4
vOTU11660	51791	94	Medium-quality	Genome-fragment	74.96	AAI-based (high-confidence)	13	0	13	13	0.00290135396518375	1.4834805666628998	0.00712800290583643	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.3191489361702128
vOTU06349	3854	5	Medium-quality	Genome-fragment	64.18	AAI-based (medium-confidence)	9	0	9	9	0.01063829787234042	0.6207736969465281	0.00333846420999488	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	1	0.2
vOTU16743	53804	75	Medium-quality	Genome-fragment	87.47	AAI-based (high-confidence)	14	5	9	14	0.03288201160541586	1.0148900007023705	0.00460122504266389	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.4
vOTU07300	70746	88	High-quality	High-quality	100	AAI-based (high-confidence)	9	7	2	9	0.0183752417794971	0.564296749071808	0.00250614675845924	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	44	0.5
vOTU08417	38199	46	Complete	High-quality	100	Provirus (medium-confidence)	6	3	3	6	0.01160541586073501	0.6411315854978747	0.00401974305206255	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	33	0.717391304347826
vOTU18409	81008	128	High-quality	High-quality	100	AAI-based (high-confidence)	15	8	7	15	0.00870406189555125	0.8473167350941908	0.00398613781298096	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	50	0.390625
vOTU06777	57327	64	Complete	High-quality	100	Provirus (high-confidence)	7	7	0	7	0.00773694390715667	0.9481610617548324	0.00402164930784891	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	43	0.671875
vOTU06415	44028	55	High-quality	High-quality	97.87	AAI-based (high-confidence)	11	1	10	11	0.00483558994197292	0.4482557611481747	0.001965090339703	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	37	0.6727272727272727
vOTU00299	63660	99	Complete	High-quality	100	Provirus (high-confidence)	13	6	7	13	0.01353965183752417	0.717561051816957	0.00297975292164289	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	50	0.5050505050505051
vOTU04445	43373	62	Complete	High-quality	100	Provirus (high-confidence)	6	6	0	6	0.01160541586073501	0.7889258090516723	0.00457508003931083	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	41	0.6612903225806451
vOTU14021	104281	130	High-quality	High-quality	92.01	HMM-based (lower-bound)	8	0	8	8	0.05029013539651837	0.8768770807115519	0.00413081553129664	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	56	0.4307692307692308
vOTU02569	40130	49	Medium-quality	Genome-fragment	75.68	AAI-based (medium-confidence)	7	3	4	7	0.00193423597678916	0.441561137169055	0.00239790259414101	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	24	0.4897959183673469
vOTU12833	401752	390	High-quality	High-quality	100	HMM-based (lower-bound)	6	0	6	6	0.5541586073500967	1.3853708264521003	0.00636716597357106	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Acinetobacter	307	0.7871794871794872
vOTU14104	28771	38	Complete	High-quality	100	Provirus (medium-confidence)	7	5	2	7	0.00773694390715667	0.4379105945468927	0.0022657733925503	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	18	0.47368421052631576
vOTU08216	113570	135	High-quality	High-quality	93.26	HMM-based (lower-bound)	11	7	4	11	0.0367504835589942	0.8995399592971618	0.00389766987292464	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bacteroides	60	0.4444444444444444
vOTU14132	99310	164	High-quality	High-quality	98.9	AAI-based (high-confidence)	6	0	6	6	0.00193423597678916	1.9633339614965568	0.01011891043762973	Caudoviricetes	Crassvirales	Suoliviridae	Loutivirinae	Blohavirus	Group I	Unspecified	155	0.945121951219512
